reactionID,hm_38_gene,hm_19_gene
bio/HMR_4685,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_4686,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_4687,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_6748,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_6749,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_6753,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_6754,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_6760,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_6761,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_6766,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_6767,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_6790,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_6791,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_4842,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_8775,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_7035,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_9569,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_4843,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/r0752,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/r0753,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/r0754,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/r0755,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/r0756,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/r0757,bio/hg38_ALDH1A3,bio/hg19_ALDH1A3
bio/HMR_8357,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_8503,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_8504,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_8506,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_4605,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_8605,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_8784,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_4797,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_6714,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_4079,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_4688,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_7993,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_3759,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_8775,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_8778,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_1132,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_1133,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_1134,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_1289,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_0456,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_0459,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_1692,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_8349,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_4559,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_9563,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/ALDD21,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/RE3346R,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/FAOXC15NADPx,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/FAOXC15NADx,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/FAOXOHC16C16DCc,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/FAOXOHC22C22DCc,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/FAOXOHMC10DC10c,bio/hg38_ALDH3A2,bio/hg19_ALDH3A2
bio/HMR_8357,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_8504,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_8506,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_4605,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_8605,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_8784,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_8786,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_8563,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_4797,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_6714,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_4079,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_4688,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_7993,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_3759,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_8778,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_1132,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_1133,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_1134,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_1289,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_0456,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_0459,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_1692,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_8349,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_4559,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_9563,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_9564,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/5HOXINDACTOXm,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/BAMPPALDOXm,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/GLACOm,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/LCADi_Dm,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/NABTNOm,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/RE3346M,bio/hg38_ALDH2,bio/hg19_ALDH2
bio/HMR_8357,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_8504,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_8506,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_4605,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_8605,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_8784,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_8786,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_8563,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_4797,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_6714,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_4079,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_4688,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_7993,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_3759,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_8778,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_1132,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_1133,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_1134,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_1289,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_0456,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_0459,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_1692,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_8349,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_4559,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_9563,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_9564,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/5HOXINDACTOXm,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/BAMPPALDOXm,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/GLACOm,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/LCADi_Dm,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/NABTNOm,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/RE3346M,bio/hg38_ALDH1B1,bio/hg19_ALDH1B1
bio/HMR_8357,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_8503,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_8504,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_8506,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_4605,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_8605,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_8784,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_6981,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_4797,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_6714,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_4079,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_4688,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_4689,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_7993,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_3759,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_8775,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_8778,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_1132,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_1133,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_1134,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_1289,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_0456,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_0459,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_1692,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_8349,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_4559,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_9563,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/RE3346C,bio/hg38_ALDH9A1,bio/hg19_ALDH9A1
bio/HMR_8357,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_8503,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_8504,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_8506,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_4605,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_8605,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_4697,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_4698,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_8440,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_8784,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_8786,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_4737,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_4739,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_8563,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_4797,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_6714,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_4079,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_4688,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_7993,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_3759,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_8775,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_8778,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_1132,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_1133,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_1134,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_1289,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_0456,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_0459,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_1692,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_8349,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_4559,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_9563,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_9564,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/RE3346M,bio/hg38_ALDH7A1,bio/hg19_ALDH7A1
bio/HMR_4379,bio/hg38_PFKP,bio/hg19_PFKP
bio/HMR_4301,bio/hg38_PFKP,bio/hg19_PFKP
bio/HMR_4774,bio/hg38_PFKP,bio/hg19_PFKP
bio/HMR_4775,bio/hg38_PFKP,bio/hg19_PFKP
bio/HMR_4567,bio/hg38_PFKP,bio/hg19_PFKP
bio/HMR_4568,bio/hg38_PFKP,bio/hg19_PFKP
bio/HMR_4379,bio/hg38_PFKL,bio/hg19_PFKL
bio/HMR_4301,bio/hg38_PFKL,bio/hg19_PFKL
bio/HMR_4774,bio/hg38_PFKL,bio/hg19_PFKL
bio/HMR_4775,bio/hg38_PFKL,bio/hg19_PFKL
bio/HMR_4567,bio/hg38_PFKL,bio/hg19_PFKL
bio/HMR_4568,bio/hg38_PFKL,bio/hg19_PFKL
bio/HMR_4379,bio/hg38_PFKM,bio/hg19_PFKM
bio/HMR_4301,bio/hg38_PFKM,bio/hg19_PFKM
bio/HMR_4774,bio/hg38_PFKM,bio/hg19_PFKM
bio/HMR_4775,bio/hg38_PFKM,bio/hg19_PFKM
bio/HMR_4567,bio/hg38_PFKM,bio/hg19_PFKM
bio/HMR_4568,bio/hg38_PFKM,bio/hg19_PFKM
bio/HMR_4301,bio/hg38_CFAP410,bio/hg19_CFAP410
bio/HMR_4355,bio/hg38_ALDOC,bio/hg19_ALDOC
bio/HMR_4375,bio/hg38_ALDOC,bio/hg19_ALDOC
bio/HMR_8762,bio/hg38_ALDOC,bio/hg19_ALDOC
bio/HMR_4356,bio/hg38_ALDOC,bio/hg19_ALDOC
bio/HMR_8773,bio/hg38_ALDOC,bio/hg19_ALDOC
bio/HMR_4355,bio/hg38_ALDOB,bio/hg19_ALDOB
bio/HMR_4375,bio/hg38_ALDOB,bio/hg19_ALDOB
bio/HMR_8762,bio/hg38_ALDOB,bio/hg19_ALDOB
bio/HMR_4356,bio/hg38_ALDOB,bio/hg19_ALDOB
bio/HMR_8773,bio/hg38_ALDOB,bio/hg19_ALDOB
bio/FBA5,bio/hg38_ALDOB,bio/hg19_ALDOB
bio/HMR_4355,bio/hg38_ALDOA,bio/hg19_ALDOA
bio/HMR_4375,bio/hg38_ALDOA,bio/hg19_ALDOA
bio/HMR_8762,bio/hg38_ALDOA,bio/hg19_ALDOA
bio/HMR_4356,bio/hg38_ALDOA,bio/hg19_ALDOA
bio/HMR_8773,bio/hg38_ALDOA,bio/hg19_ALDOA
bio/HMR_4355,bio/hg38_AC093512.2,bio/hg19_AC093512.2
bio/HMR_4375,bio/hg38_AC093512.2,bio/hg19_AC093512.2
bio/HMR_8762,bio/hg38_AC093512.2,bio/hg19_AC093512.2
bio/HMR_4356,bio/hg38_AC093512.2,bio/hg19_AC093512.2
bio/HMR_8773,bio/hg38_AC093512.2,bio/hg19_AC093512.2
bio/HMR_4358,bio/hg38_PKM,bio/hg19_PKM
bio/HMR_4193,bio/hg38_PKM,bio/hg19_PKM
bio/HMR_4171,bio/hg38_PKM,bio/hg19_PKM
bio/HMR_4421,bio/hg38_PKM,bio/hg19_PKM
bio/HMR_4573,bio/hg38_PKM,bio/hg19_PKM
bio/HMR_4210,bio/hg38_PKM,bio/hg19_PKM
bio/HMR_6627,bio/hg38_PKM,bio/hg19_PKM
bio/HMR_4358,bio/hg38_TMEM54,bio/hg19_TMEM54
bio/HMR_4358,bio/hg38_PKLR,bio/hg19_PKLR
bio/HMR_4193,bio/hg38_PKLR,bio/hg19_PKLR
bio/HMR_4171,bio/hg38_PKLR,bio/hg19_PKLR
bio/HMR_4421,bio/hg38_PKLR,bio/hg19_PKLR
bio/HMR_4573,bio/hg38_PKLR,bio/hg19_PKLR
bio/HMR_4210,bio/hg38_PKLR,bio/hg19_PKLR
bio/HMR_6627,bio/hg38_PKLR,bio/hg19_PKLR
bio/HMR_4358,bio/hg38_HCN3,bio/hg19_HCN3
bio/HMR_4363,bio/hg38_ENO1,bio/hg19_ENO1
bio/HMR_4363,bio/hg38_ENO3,bio/hg19_ENO3
bio/HMR_4363,bio/hg38_ENO2,bio/hg19_ENO2
bio/HMR_4365,bio/hg38_PGAM2,bio/hg19_PGAM2
bio/HMR_4371,bio/hg38_PGAM2,bio/hg19_PGAM2
bio/HMR_4365,bio/hg38_PGAM1,bio/hg19_PGAM1
bio/HMR_4371,bio/hg38_PGAM1,bio/hg19_PGAM1
bio/HMR_4365,bio/hg38_BPGM,bio/hg19_BPGM
bio/HMR_4371,bio/hg38_BPGM,bio/hg19_BPGM
bio/HMR_4372,bio/hg38_BPGM,bio/hg19_BPGM
bio/HMR_4365,bio/hg38_PGAM4,bio/hg19_PGAM4
bio/HMR_4371,bio/hg38_PGAM4,bio/hg19_PGAM4
bio/HMR_4368,bio/hg38_CRISP3,bio/hg19_CRISP3
bio/HMR_4368,bio/hg38_PGK1,bio/hg19_PGK1
bio/HMR_4368,bio/hg38_MIA3,bio/hg19_MIA3
bio/HMR_4368,bio/hg38_PGK2,bio/hg19_PGK2
bio/HMR_4370,bio/hg38_ACYP1,bio/hg19_ACYP1
bio/HMR_4370,bio/hg38_ACYP2,bio/hg19_ACYP2
bio/HMR_4373,bio/hg38_GAPDHS,bio/hg19_GAPDHS
bio/HMR_4373,bio/hg38_GAPDH,bio/hg19_GAPDH
bio/HMR_4377,bio/hg38_FBP2,bio/hg19_FBP2
bio/HMR_4377,bio/hg38_FBP1,bio/hg19_FBP1
bio/HMR_4381,bio/hg38_GPI,bio/hg19_GPI
bio/HMR_7748,bio/hg38_GPI,bio/hg19_GPI
bio/HMR_7749,bio/hg38_GPI,bio/hg19_GPI
bio/HMR_4856,bio/hg38_GPI,bio/hg19_GPI
bio/HMR_4391,bio/hg38_TPI1,bio/hg19_TPI1
bio/HMR_4394,bio/hg38_GCK,bio/hg19_GCK
bio/HMR_7746,bio/hg38_GCK,bio/hg19_GCK
bio/HMR_4494,bio/hg38_GCK,bio/hg19_GCK
bio/HMR_4394,bio/hg38_HKDC1,bio/hg19_HKDC1
bio/HMR_7746,bio/hg38_HKDC1,bio/hg19_HKDC1
bio/HMR_4319,bio/hg38_HKDC1,bio/hg19_HKDC1
bio/HMR_4490,bio/hg38_HKDC1,bio/hg19_HKDC1
bio/HMR_4486,bio/hg38_HKDC1,bio/hg19_HKDC1
bio/HMR_4487,bio/hg38_HKDC1,bio/hg19_HKDC1
bio/HMR_4488,bio/hg38_HKDC1,bio/hg19_HKDC1
bio/HMR_4489,bio/hg38_HKDC1,bio/hg19_HKDC1
bio/HMR_4492,bio/hg38_HKDC1,bio/hg19_HKDC1
bio/HMR_4493,bio/hg38_HKDC1,bio/hg19_HKDC1
bio/HMR_4495,bio/hg38_HKDC1,bio/hg19_HKDC1
bio/HMR_4496,bio/hg38_HKDC1,bio/hg19_HKDC1
bio/HMR_4494,bio/hg38_HKDC1,bio/hg19_HKDC1
bio/HMR_4394,bio/hg38_HK1,bio/hg19_HK1
bio/HMR_7746,bio/hg38_HK1,bio/hg19_HK1
bio/HMR_4319,bio/hg38_HK1,bio/hg19_HK1
bio/HMR_4490,bio/hg38_HK1,bio/hg19_HK1
bio/HMR_4486,bio/hg38_HK1,bio/hg19_HK1
bio/HMR_4487,bio/hg38_HK1,bio/hg19_HK1
bio/HMR_4488,bio/hg38_HK1,bio/hg19_HK1
bio/HMR_4489,bio/hg38_HK1,bio/hg19_HK1
bio/HMR_4492,bio/hg38_HK1,bio/hg19_HK1
bio/HMR_4493,bio/hg38_HK1,bio/hg19_HK1
bio/HMR_4495,bio/hg38_HK1,bio/hg19_HK1
bio/HMR_4496,bio/hg38_HK1,bio/hg19_HK1
bio/HMR_4494,bio/hg38_HK1,bio/hg19_HK1
bio/HMR_4394,bio/hg38_ADPGK,bio/hg19_ADPGK
bio/HMR_7747,bio/hg38_ADPGK,bio/hg19_ADPGK
bio/HMR_4394,bio/hg38_HK2,bio/hg19_HK2
bio/HMR_7746,bio/hg38_HK2,bio/hg19_HK2
bio/HMR_4319,bio/hg38_HK2,bio/hg19_HK2
bio/HMR_4490,bio/hg38_HK2,bio/hg19_HK2
bio/HMR_4486,bio/hg38_HK2,bio/hg19_HK2
bio/HMR_4487,bio/hg38_HK2,bio/hg19_HK2
bio/HMR_4488,bio/hg38_HK2,bio/hg19_HK2
bio/HMR_4489,bio/hg38_HK2,bio/hg19_HK2
bio/HMR_4492,bio/hg38_HK2,bio/hg19_HK2
bio/HMR_4493,bio/hg38_HK2,bio/hg19_HK2
bio/HMR_4495,bio/hg38_HK2,bio/hg19_HK2
bio/HMR_4496,bio/hg38_HK2,bio/hg19_HK2
bio/HMR_4494,bio/hg38_HK2,bio/hg19_HK2
bio/HMR_4394,bio/hg38_HK3,bio/hg19_HK3
bio/HMR_7746,bio/hg38_HK3,bio/hg19_HK3
bio/HMR_4319,bio/hg38_HK3,bio/hg19_HK3
bio/HMR_4490,bio/hg38_HK3,bio/hg19_HK3
bio/HMR_4486,bio/hg38_HK3,bio/hg19_HK3
bio/HMR_4487,bio/hg38_HK3,bio/hg19_HK3
bio/HMR_4488,bio/hg38_HK3,bio/hg19_HK3
bio/HMR_4489,bio/hg38_HK3,bio/hg19_HK3
bio/HMR_4492,bio/hg38_HK3,bio/hg19_HK3
bio/HMR_4493,bio/hg38_HK3,bio/hg19_HK3
bio/HMR_4495,bio/hg38_HK3,bio/hg19_HK3
bio/HMR_4496,bio/hg38_HK3,bio/hg19_HK3
bio/HMR_4494,bio/hg38_HK3,bio/hg19_HK3
bio/HMR_4396,bio/hg38_PGM1,bio/hg19_PGM1
bio/HMR_4354,bio/hg38_PGM1,bio/hg19_PGM1
bio/HMR_4396,bio/hg38_PGM5,bio/hg19_PGM5
bio/HMR_4396,bio/hg38_PGM2,bio/hg19_PGM2
bio/HMR_4354,bio/hg38_PGM2,bio/hg19_PGM2
bio/HMR_4710,bio/hg38_PGM2,bio/hg19_PGM2
bio/HMR_4521,bio/hg38_G6PC,bio/hg19_G6PC
bio/HMR_8652,bio/hg38_G6PC,bio/hg19_G6PC
bio/HMR_4521,bio/hg38_G6PC3,bio/hg19_G6PC3
bio/HMR_8652,bio/hg38_G6PC3,bio/hg19_G6PC3
bio/HMR_4521,bio/hg38_G6PC2,bio/hg19_G6PC2
bio/HMR_8652,bio/hg38_G6PC2,bio/hg19_G6PC2
bio/HMR_7745,bio/hg38_GALM,bio/hg19_GALM
bio/HMR_8360,bio/hg38_CAT,bio/hg19_CAT
bio/HMR_4227,bio/hg38_CAT,bio/hg19_CAT
bio/HMR_3980,bio/hg38_CAT,bio/hg19_CAT
bio/HMR_3982,bio/hg38_CAT,bio/hg19_CAT
bio/HMR_3984,bio/hg38_CAT,bio/hg19_CAT
bio/HMR_4201,bio/hg38_CAT,bio/hg19_CAT
bio/HMR_8757,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_8498,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_8499,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_2455,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_2456,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_2457,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_2458,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0931,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0932,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0933,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0934,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0935,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0936,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0937,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0938,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0939,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0940,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0942,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0943,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0944,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0946,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0947,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0948,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0950,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0951,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0954,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0955,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0956,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0991,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0992,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0993,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_0994,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_1149,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_1150,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_1151,bio/hg38_CYP2E1,bio/hg19_CYP2E1
bio/HMR_1152,bio/hg38_CYP2E1,bio/hg19_CYP2E1
